,Date,Home Team,Home Score,Road Team,Road Score,Venue
1060,2020-03-25T00:00:00.000Z,NOP,,MEM,,Smoothie King Center
1061,2020-03-25T00:00:00.000Z,MIN,,PHI,,Target Center
1062,2020-03-25T02:00:00.000Z,UTA,,SAS,,Vivint Smart Home Arena
1063,2020-03-25T23:00:00.000Z,WAS,,PHX,,Capital One Arena
1064,2020-03-25T23:00:00.000Z,ORL,,IND,,Amway Center
1065,2020-03-25T23:00:00.000Z,DET,,POR,,Little Caesars Arena
1066,2020-03-25T23:00:00.000Z,BRO,,LAC,,Barclays Center
1067,2020-03-25T23:30:00.000Z,NYK,,TOR,,Madison Square Garden
1068,2020-03-25T23:30:00.000Z,MIA,,DEN,,American Airlines Arena
1069,2020-03-26T00:00:00.000Z,MEM,,BOS,,FedEx Forum
1070,2020-03-26T01:30:00.000Z,MIL,,HOU,,Fiserv Forum
1071,2020-03-26T02:00:00.000Z,SAC,,NOP,,Golden 1 Center
1072,2020-03-26T02:00:00.000Z,OKL,,UTA,,Chesapeake Energy Arena
1073,2020-03-26T02:30:00.000Z,GSW,,ATL,,Chase Center
1074,2020-03-26T23:00:00.000Z,CLE,,LAL,,Quicken Loans Arena
1075,2020-03-27T00:00:00.000Z,OKL,,CHA,,Chesapeake Energy Arena
1076,2020-03-27T00:00:00.000Z,MIN,,SAS,,Target Center
1077,2020-03-27T00:00:00.000Z,CHI,,PHI,,United Center
1078,2020-03-27T00:30:00.000Z,DAL,,UTA,,American Airlines Center
1079,2020-03-27T02:00:00.000Z,SAC,,ATL,,Golden 1 Center
1080,2020-03-27T23:00:00.000Z,PHI,,PHX,,Wells Fargo Center
1081,2020-03-27T23:00:00.000Z,ORL,,BRO,,Amway Center
1082,2020-03-27T23:00:00.000Z,IND,,HOU,,Bankers Life Fieldhouse
1083,2020-03-27T23:00:00.000Z,DET,,LAC,,Little Caesars Arena
1084,2020-03-27T23:30:00.000Z,BOS,,POR,,TD Garden
1085,2020-03-28T00:00:00.000Z,NOP,,NYK,,Smoothie King Center
1086,2020-03-28T00:30:00.000Z,MIL,,WAS,,Fiserv Forum
1087,2020-03-28T01:00:00.000Z,DEN,,SAS,,Pepsi Center
1088,2020-03-28T22:00:00.000Z,BRO,,CLE,,Barclays Center
1089,2020-03-28T23:00:00.000Z,CHA,,LAC,,Spectrum Center
1090,2020-03-29T00:00:00.000Z,MEM,,TOR,,FedEx Forum
1091,2020-03-29T00:00:00.000Z,CHI,,NYK,,United Center
1092,2020-03-29T00:00:00.000Z,WAS,,LAL,,Capital One Arena
1093,2020-03-29T00:00:00.000Z,MIA,,PHX,,American Airlines Arena
1094,2020-03-29T00:30:00.000Z,GSW,,OKL,,Chase Center
1095,2020-03-29T01:00:00.000Z,UTA,,ATL,,Vivint Smart Home Arena
1096,2020-03-29T19:00:00.000Z,DAL,,MIL,,American Airlines Center
1097,2020-03-29T21:00:00.000Z,DET,,HOU,,Little Caesars Arena
1098,2020-03-29T22:00:00.000Z,ORL,,NOP,,Amway Center
1099,2020-03-29T22:00:00.000Z,BOS,,MIN,,TD Garden
1100,2020-03-29T23:30:00.000Z,PHI,,POR,,Wells Fargo Center
1101,2020-03-30T00:30:00.000Z,GSW,,SAS,,Chase Center
1102,2020-03-30T01:00:00.000Z,SAC,,IND,,Golden 1 Center
1103,2020-03-30T23:00:00.000Z,CLE,,PHX,,Quicken Loans Arena
1104,2020-03-30T23:00:00.000Z,CHA,,MIA,,Spectrum Center
1105,2020-03-30T23:30:00.000Z,TOR,,MEM,,Scotiabank Arena
1106,2020-03-30T23:30:00.000Z,BRO,,POR,,Barclays Center
1107,2020-03-31T00:00:00.000Z,MIN,,LAL,,Target Center
1108,2020-03-31T01:00:00.000Z,UTA,,CHI,,Vivint Smart Home Arena
1109,2020-03-31T01:00:00.000Z,DEN,,OKL,,Pepsi Center
1110,2020-03-31T02:30:00.000Z,LAC,,IND,,Staples Center
1111,2020-03-31T23:30:00.000Z,PHI,,HOU,,Wells Fargo Center
1112,2020-03-31T23:30:00.000Z,ATL,,NOP,,State Farm Arena
1113,2020-04-01T02:00:00.000Z,SAC,,SAS,,Golden 1 Center
1114,2020-04-01T02:00:00.000Z,GSW,,DEN,,Chase Center
1115,2020-04-01T23:00:00.000Z,WAS,,NOP,,Capital One Arena
1116,2020-04-01T23:00:00.000Z,ORL,,CHA,,Amway Center
1117,2020-04-01T23:30:00.000Z,BRO,,DET,,Barclays Center
1118,2020-04-01T23:30:00.000Z,BOS,,MIA,,TD Garden
1119,2020-04-02T00:00:00.000Z,OKL,,PHX,,Chesapeake Energy Arena
1120,2020-04-02T00:00:00.000Z,MIN,,DAL,,Target Center
1121,2020-04-02T00:00:00.000Z,MEM,,NYK,,FedEx Forum
1122,2020-04-02T01:00:00.000Z,UTA,,CLE,,Vivint Smart Home Arena
1123,2020-04-02T01:00:00.000Z,MIL,,TOR,,Fiserv Forum
1124,2020-04-02T02:30:00.000Z,LAL,,IND,,Staples Center
1125,2020-04-03T00:00:00.000Z,HOU,,GSW,,Toyota Center
1126,2020-04-03T02:00:00.000Z,SAC,,LAC,,Golden 1 Center
1127,2020-04-03T02:30:00.000Z,POR,,UTA,,Moda Center
1128,2020-04-03T23:00:00.000Z,WAS,,PHI,,Capital One Arena
1129,2020-04-03T23:00:00.000Z,IND,,BRO,,Bankers Life Fieldhouse
1130,2020-04-03T23:00:00.000Z,DET,,MIA,,Little Caesars Arena
1131,2020-04-03T23:30:00.000Z,TOR,,MIL,,Scotiabank Arena
1132,2020-04-03T23:30:00.000Z,NYK,,MIN,,Madison Square Garden
1133,2020-04-03T23:30:00.000Z,BOS,,ORL,,TD Garden
1134,2020-04-03T23:30:00.000Z,ATL,,CHA,,State Farm Arena
1135,2020-04-04T00:00:00.000Z,MEM,,DAL,,FedEx Forum
1136,2020-04-04T00:30:00.000Z,SAS,,GSW,,AT&T Center
1137,2020-04-04T01:00:00.000Z,DEN,,CHI,,Pepsi Center
1138,2020-04-04T02:00:00.000Z,PHX,,CLE,,Talking Stick Resort Arena
1139,2020-04-04T19:30:00.000Z,LAC,,OKL,,Staples Center
1140,2020-04-05T02:00:00.000Z,SAC,,LAL,,Golden 1 Center
1141,2020-04-05T17:00:00.000Z,PHI,,ORL,,Wells Fargo Center
1142,2020-04-05T17:00:00.000Z,CHA,,ATL,,Spectrum Center
1143,2020-04-05T19:30:00.000Z,BOS,,MIL,,TD Garden
1144,2020-04-05T21:00:00.000Z,NYK,,MIA,,Madison Square Garden
1145,2020-04-05T21:00:00.000Z,IND,,WAS,,Bankers Life Fieldhouse
1146,2020-04-05T22:00:00.000Z,PHX,,CHI,,Talking Stick Resort Arena
1147,2020-04-05T22:00:00.000Z,DEN,,UTA,,Pepsi Center
1148,2020-04-05T22:00:00.000Z,BRO,,DAL,,Barclays Center
1149,2020-04-05T23:00:00.000Z,SAS,,NOP,,AT&T Center
1150,2020-04-05T23:00:00.000Z,MIN,,DET,,Target Center
1151,2020-04-05T23:00:00.000Z,HOU,,TOR,,Toyota Center
1152,2020-04-06T01:00:00.000Z,SAC,,CLE,,Golden 1 Center
1153,2020-04-06T01:00:00.000Z,POR,,MEM,,Moda Center
1154,2020-04-06T01:30:00.000Z,LAL,,OKL,,Staples Center
1155,2020-04-07T23:00:00.000Z,WAS,,TOR,,Capital One Arena
1156,2020-04-07T23:30:00.000Z,PHI,,MIL,,Wells Fargo Center
1157,2020-04-07T23:30:00.000Z,MIA,,IND,,American Airlines Arena
1158,2020-04-07T23:30:00.000Z,ATL,,DET,,State Farm Arena
1159,2020-04-08T00:00:00.000Z,OKL,,BRO,,Chesapeake Energy Arena
1160,2020-04-08T00:00:00.000Z,NOP,,CHA,,Smoothie King Center
1161,2020-04-08T00:00:00.000Z,MIN,,PHX,,Target Center
1162,2020-04-08T00:30:00.000Z,SAS,,SAC,,AT&T Center
1163,2020-04-08T00:30:00.000Z,DAL,,HOU,,American Airlines Center
1164,2020-04-08T01:00:00.000Z,DEN,,MEM,,Pepsi Center
1165,2020-04-08T02:00:00.000Z,POR,,CLE,,Moda Center
1166,2020-04-08T02:00:00.000Z,UTA,,LAC,,Vivint Smart Home Arena
1167,2020-04-08T02:30:00.000Z,LAL,,CHI,,Staples Center
1168,2020-04-08T23:00:00.000Z,CHA,,TOR,,Spectrum Center
1169,2020-04-08T23:00:00.000Z,BOS,,IND,,TD Garden
1170,2020-04-08T23:30:00.000Z,NYK,,ORL,,Madison Square Garden
1171,2020-04-09T01:30:00.000Z,HOU,,SAS,,Toyota Center
1172,2020-04-09T02:30:00.000Z,LAC,,CHI,,Staples Center
1173,2020-04-09T02:30:00.000Z,GSW,,CLE,,Chase Center
1174,2020-04-09T23:30:00.000Z,MIA,,DET,,American Airlines Arena
1175,2020-04-10T00:00:00.000Z,NOP,,PHX,,Smoothie King Center
1176,2020-04-10T00:00:00.000Z,MIN,,SAC,,Target Center
1177,2020-04-10T00:00:00.000Z,MIL,,BRO,,Fiserv Forum
1178,2020-04-10T02:00:00.000Z,POR,,DEN,,Moda Center
1179,2020-04-10T02:30:00.000Z,LAL,,GSW,,Staples Center
1180,2020-04-10T23:00:00.000Z,ORL,,BOS,,Amway Center
1181,2020-04-10T23:30:00.000Z,TOR,,ATL,,Scotiabank Arena
1182,2020-04-11T00:00:00.000Z,OKL,,NYK,,Chesapeake Energy Arena
1183,2020-04-11T00:00:00.000Z,HOU,,WAS,,Toyota Center
1184,2020-04-11T00:30:00.000Z,SAS,,PHI,,AT&T Center
1185,2020-04-11T02:00:00.000Z,LAL,,LAC,,Staples Center
1186,2020-04-11T19:00:00.000Z,DAL,,DET,,American Airlines Center
1187,2020-04-11T23:00:00.000Z,NOP,,PHI,,Smoothie King Center
1188,2020-04-11T23:00:00.000Z,IND,,ORL,,Bankers Life Fieldhouse
1189,2020-04-11T23:00:00.000Z,CHA,,WAS,,Spectrum Center
1190,2020-04-11T23:30:00.000Z,CLE,,MIL,,Quicken Loans Arena
1191,2020-04-12T00:00:00.000Z,MEM,,OKL,,FedEx Forum
1192,2020-04-12T00:00:00.000Z,CHI,,BRO,,United Center
1193,2020-04-12T00:00:00.000Z,MIA,,BOS,,American Airlines Arena
1194,2020-04-12T00:30:00.000Z,LAC,,GSW,,Staples Center
1195,2020-04-12T01:00:00.000Z,DEN,,SAC,,Pepsi Center
1196,2020-04-12T02:00:00.000Z,PHX,,UTA,,Talking Stick Resort Arena
1197,2020-04-12T19:30:00.000Z,SAS,,HOU,,AT&T Center
1198,2020-04-12T22:00:00.000Z,TOR,,NYK,,Scotiabank Arena
1199,2020-04-12T23:00:00.000Z,MIL,,ATL,,Fiserv Forum
1200,2020-04-13T01:30:00.000Z,LAL,,MIN,,Staples Center
1201,2020-04-13T23:00:00.000Z,IND,,SAS,,Bankers Life Fieldhouse
1202,2020-04-13T23:00:00.000Z,DET,,BOS,,Little Caesars Arena
1203,2020-04-13T23:00:00.000Z,CLE,,BRO,,Quicken Loans Arena
1204,2020-04-13T23:00:00.000Z,CHA,,MIA,,Spectrum Center
1205,2020-04-14T00:00:00.000Z,CHI,,ORL,,United Center
1206,2020-04-14T00:00:00.000Z,OKL,,UTA,,Chesapeake Energy Arena
1207,2020-04-14T00:00:00.000Z,NOP,,WAS,,Smoothie King Center
1208,2020-04-14T00:00:00.000Z,MEM,,PHI,,FedEx Forum
1209,2020-04-14T00:00:00.000Z,HOU,,PHX,,Toyota Center
1210,2020-04-14T01:00:00.000Z,DEN,,DAL,,Pepsi Center
1211,2020-04-14T02:30:00.000Z,LAC,,MIN,,Staples Center
1212,2020-04-14T02:30:00.000Z,GSW,,POR,,Chase Center
1213,2020-04-14T23:30:00.000Z,NYK,,DET,,Madison Square Garden
1214,2020-04-14T23:30:00.000Z,MIA,,TOR,,American Airlines Arena
1215,2020-04-15T02:00:00.000Z,UTA,,DEN,,Vivint Smart Home Arena
1216,2020-04-15T02:30:00.000Z,LAL,,SAC,,Staples Center
1217,2020-04-15T23:30:00.000Z,ATL,,CLE,,State Farm Arena
1218,2020-04-15T23:30:00.000Z,BOS,,CHI,,TD Garden
1219,2020-04-15T23:30:00.000Z,BRO,,MIL,,Barclays Center
1220,2020-04-15T23:30:00.000Z,PHI,,CHA,,Wells Fargo Center
1221,2020-04-15T23:30:00.000Z,WAS,,IND,,Capital One Arena
1222,2020-04-15T23:30:00.000Z,DAL,,OKL,,American Airlines Center
1223,2020-04-15T23:30:00.000Z,HOU,,MEM,,Toyota Center
1224,2020-04-15T23:30:00.000Z,MIN,,NYK,,Target Center
1225,2020-04-15T23:30:00.000Z,SAS,,NOP,,AT&T Center
1226,2020-04-15T23:30:00.000Z,ORL,,TOR,,Amway Center
1227,2020-04-16T02:00:00.000Z,PHX,,LAL,,Talking Stick Resort Arena
1228,2020-04-16T02:00:00.000Z,POR,,LAC,,Moda Center
1229,2020-04-16T02:00:00.000Z,SAC,,GSW,,Golden 1 Center
